Latitude,Longitude,Jan-01,Feb-01,Mar-01,Apr-01,May-01,Jun-01,Jul-01,Aug-01,Sep-01,Oct-01,Nov-01,Dec-01,Jan-02,Feb-02,Mar-02,Apr-02,May-02,Jun-02,Jul-02,Aug-02,Sep-02,Oct-02,Nov-02,Dec-02,Jan-03,Feb-03,Mar-03,Apr-03,May-03,Jun-03,Jul-03,Aug-03,Sep-03,Oct-03,Nov-03,Dec-03,Jan-04,Feb-04,Mar-04,Apr-04,May-04,Jun-04,Jul-04,Aug-04,Sep-04,Oct-04,Nov-04,Dec-04,Jan-05,Feb-05,Mar-05,Apr-05,May-05,Jun-05,Jul-05,Aug-05,Sep-05,Oct-05,Nov-05,Dec-05,Jan-06,Feb-06,Mar-06,Apr-06,May-06,Jun-06,Jul-06,Aug-06,Sep-06,Oct-06,Nov-06,Dec-06,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21
36,72.75,160.69,186.62,200.75,257,286.12,293.31,277.12,270.31,243.38,241.06,192.38,206.38,178.69,178.88,213.31,218.56,248.25,260.62,254.56,258.06,261.69,282.25,192.56,187.5,168.62,198.81,192.31,225.88,230.38,277.25,290.75,272.88,244.25,249.31,196.06,185.06,184.06,200.12,219.94,212,253.56,276.31,270.31,272.75,263,220.31,220.44,174.94,152.62,185.81,171.75,200.81,225.06,279.44,277.44,263.38,263.88,257.38,196.88,124.69,177,185.69,164.56,241.44,274.12,284.56,277.44,264.56,244,276.06,193.12,139.81,116.88,172.19,182.88,249.38,264.88,279.25,290.06,276.62,257.75,242.75,229.06,190.88,181.25,186,216.56,224.56,290.94,292,284.5,276.5,263.5,249.75,178.81,159.31,139.75,188.81,184.75,193.06,277,226.94,286.62,295.75,265.38,231,191.5,140.19,165.06,188.94,203.56,214.62,243.88,253.19,278,276.94,243.94,285.25,185.94,140.12,199.81,179.94,195.88,222.94,266.19,294.88,289.5,288.44,263.12,220.12,203.25,190.88,183,177.31,186,228,234.62,266.5,292,282.5,245.12,247.88,226.5,175.62,134.44,165.12,158.06,200.38,257.38,291.81,297.38,274.38,290.19,246.25,208.12,187.75,183.56,187.06,183.12,231.38,227.25,296.19,295.81,281.5,284.75,233.31,198.69,181.25,182.81,178.75,183.81,240,246.62,294.5,291.44,281.12,260.94,235.69,173.12,184.75,171.25,143.38,186.12,203.69,263.94,271.88,285.5,266.44,288.12,247.62,214,205.12,180.5,173.75,213.12,229.5,279.31,302.5,290.25,271.69,256.81,244.06,210.19,173.19,198.25,186.69,201.94,225,219.31,282.94,298.56,286.25,269.56,219.38,211.25,193.56,176.06,169.62,171.38,204.75,253.62,257.25,297.5,271.19,266.94,223.62,177.69,167.5,155.56,163.69,173,193,241.06,293.75,288.12,265.62,245.25,217.69,175.88,135.44,74.88,187.69,199.38,274.62,281.94,318.44,297.81,282.31,264.44,227,204.44,178.06
36,73,229.12,218.5,205,265.62,293,297.56,262.81,250.81,228.88,246.94,207.38,241.88,212.12,186.44,226.31,225.69,261.31,256.06,231.44,202.44,241.56,288.25,186.19,198.5,208,209,218.38,234.5,220.69,278,287.88,230.62,220,245.81,208.5,186.69,185.12,219.44,230.94,209.88,253,273,252.31,236.62,251.19,212.25,227.19,199.19,205.25,198.94,198.88,199.06,218.94,278.31,242.31,241.69,238.88,260,203.62,295.69,205.88,232.88,217.88,250.75,279,278.06,251.44,187.75,212.62,272.25,207.75,242.88,313.19,195.19,196.06,285.44,244.62,272.38,267.69,242.81,222.38,236.31,238.44,202.19,201.38,242.75,250.25,229.69,296.19,288.12,257.81,215.56,244,253.88,216.19,243.12,190.19,226.5,232.69,197.56,278.94,219.75,277.12,290,257.5,209.56,205.69,243.19,242.75,203.19,255,220.19,247.06,246,257.62,234.25,207.81,291.5,197.38,296.94,219,194.12,240,224.44,273.56,298.88,278.75,269.25,233.88,219,221.56,207.62,212.31,198.38,205.12,203.31,219.31,263.94,287.19,266.94,222,243.19,225.69,227.25,267.25,211.75,199.12,205.81,257.56,293.12,296.31,239.69,285.75,233.81,213.44,192.12,187.69,202.31,187,227.12,208.5,299.75,294.38,268.25,281.62,226.88,217,212.62,202.12,200.38,199.5,241.75,244.75,298.69,334.94,261.31,243.38,224.06,202.94,236.06,237.94,261.44,186.94,201.69,267.25,264.75,273,216.31,280.75,246.44,219.94,228.38,199.81,205.5,228.94,234.94,278.94,309.38,281.38,244.06,233.06,251.62,216.56,191.88,223.81,202.62,231.31,213,217,272.94,294.38,270.81,252,215.31,230.06,237.12,198.56,189.56,199.88,205,242.56,243.38,314.5,216.12,263.75,210,187.44,271.62,209.56,244.25,179.62,199.94,226.81,291.25,267.44,238.5,226.19,223.19,255.5,276.81,319.06,261.06,219.62,298.12,287.31,320.12,291.62,249.19,232.62,223.5,212.38,213.19
36,73.25,229.12,218.5,205,265.62,293,297.56,262.81,250.81,228.88,246.94,207.38,241.88,212.12,186.44,226.31,225.69,261.31,256.06,231.44,202.44,241.56,288.25,186.19,198.5,208,209,218.38,234.5,220.69,278,287.88,230.62,220,245.81,208.5,186.69,185.12,219.44,230.94,209.88,253,273,252.31,236.62,251.19,212.25,227.19,199.19,205.25,198.94,198.88,199.06,218.94,278.31,242.31,241.69,238.88,260,203.62,295.69,205.88,232.88,217.88,250.75,279,278.06,251.44,187.75,212.62,272.25,207.75,242.88,313.19,195.19,196.06,285.44,244.62,272.38,267.69,242.81,222.38,236.31,238.44,202.19,201.38,242.75,250.25,229.69,296.19,288.12,257.81,215.56,244,253.88,216.19,243.12,190.19,226.5,232.69,197.56,278.94,219.75,277.12,290,257.5,209.56,205.69,243.19,242.75,203.19,255,220.19,247.06,246,257.62,234.25,207.81,291.5,197.38,296.94,219,194.12,240,224.44,273.56,298.88,278.75,269.25,233.88,219,221.56,207.62,212.31,198.38,205.12,203.31,219.31,263.94,287.19,266.94,222,243.19,225.69,227.25,267.25,211.75,199.12,205.81,257.56,293.12,296.31,239.69,285.75,233.81,213.44,192.12,187.69,202.31,187,227.12,208.5,299.75,294.38,268.25,281.62,226.88,217,212.62,202.12,200.38,199.5,241.75,244.75,298.69,334.94,261.31,243.38,224.06,202.94,236.06,237.94,261.44,186.94,201.69,267.25,264.75,273,216.31,280.75,246.44,219.94,228.38,199.81,205.5,228.94,234.94,278.94,309.38,281.38,244.06,233.06,251.62,216.56,191.88,223.81,202.62,231.31,213,217,272.94,294.38,270.81,252,215.31,230.06,237.12,198.56,189.56,199.88,205,242.56,243.38,314.5,216.12,263.75,210,187.44,271.62,209.56,244.25,179.62,199.94,226.81,291.25,267.44,238.5,226.19,223.19,255.5,276.81,319.06,261.06,219.62,298.12,287.31,320.12,291.62,249.19,232.62,223.5,212.38,213.19
36,73.5,228.62,191.75,182.12,233.12,268.12,213.25,196.69,188.5,186.06,203.75,176.19,209.25,170.06,169.25,190.81,205.69,236.06,212.56,191.69,172.5,181.19,189.62,156.56,180.06,189.88,183.5,189.94,209.31,186.75,216.69,206.5,173.38,181.56,201.88,188.31,158.44,142.56,175.75,199.06,190.5,209.44,204.94,193.06,177.44,192.06,178.81,181.56,178.88,13.56,186.69,184.88,183.25,200.94,215.5,180.44,190.06,184.88,208.31,176.44,355.06,209.12,236.25,193.38,209.38,235.25,204.25,187.56,166.31,178.19,193.69,179.69,349.94,348.06,196.5,172.25,246.5,191.38,218.25,189.12,181.56,179.19,194.25,183.06,184.44,181.31,276.88,209.44,196.38,257.56,204.31,181.88,171.56,188.56,202.25,132.69,11.19,359.31,242.44,218.19,187.62,236.31,198.88,209.56,220.75,200.62,181.5,181,309.94,246.38,186.56,233.62,195.44,216.94,203.12,195.31,186.5,176.94,265.69,161.62,331.94,162.75,184.94,218.5,192.94,236.38,271.81,187.56,177.12,186.56,190.75,196.56,185.12,178.38,193.12,188.69,181.38,187.19,214.75,221.31,205.62,190,208,193.62,228.06,347.31,212.38,179.25,192.44,225.94,250.94,219.06,189.62,192.94,191.25,185,176.38,158.94,188.69,182.69,195,191.06,256.5,213.94,197.12,226.75,192.12,193.31,199.25,187.62,186.44,186.44,209.69,210.5,228.12,173.19,189.19,190.06,178.56,186.31,195.75,214.19,227.81,182.88,188.75,232.31,212.5,208.75,182.69,203.69,202,193.19,200.5,185.5,203.5,201.75,209.75,230,277.44,187.25,192.12,185.88,214.31,182.12,176.25,197.38,189.06,204.06,190.5,197.25,218.31,193.69,184.56,195.81,198.19,191.25,212.06,151.06,191.44,190.38,191.88,206.38,202.5,163.81,167.19,202.31,184.19,167.75,339.56,10,311.62,178,182.88,187.06,227.62,203.81,188.62,191.75,207.25,297.56,345.81,337.19,294.44,198.12,273.38,230.81,295.62,207.06,190.31,176.25,194,179.94,129.5
36,73.75,228.62,191.75,182.12,233.12,268.12,213.25,196.69,188.5,186.06,203.75,176.19,209.25,170.06,169.25,190.81,205.69,236.06,212.56,191.69,172.5,181.19,189.62,156.56,180.06,189.88,183.5,189.94,209.31,186.75,216.69,206.5,173.38,181.56,201.88,188.31,158.44,142.56,175.75,199.06,190.5,209.44,204.94,193.06,177.44,192.06,178.81,181.56,178.88,13.56,186.69,184.88,183.25,200.94,215.5,180.44,190.06,184.88,208.31,176.44,355.06,209.12,236.25,193.38,209.38,235.25,204.25,187.56,166.31,178.19,193.69,179.69,349.94,348.06,196.5,172.25,246.5,191.38,218.25,189.12,181.56,179.19,194.25,183.06,184.44,181.31,276.88,209.44,196.38,257.56,204.31,181.88,171.56,188.56,202.25,132.69,11.19,359.31,242.44,218.19,187.62,236.31,198.88,209.56,220.75,200.62,181.5,181,309.94,246.38,186.56,233.62,195.44,216.94,203.12,195.31,186.5,176.94,265.69,161.62,331.94,162.75,184.94,218.5,192.94,236.38,271.81,187.56,177.12,186.56,190.75,196.56,185.12,178.38,193.12,188.69,181.38,187.19,214.75,221.31,205.62,190,208,193.62,228.06,347.31,212.38,179.25,192.44,225.94,250.94,219.06,189.62,192.94,191.25,185,176.38,158.94,188.69,182.69,195,191.06,256.5,213.94,197.12,226.75,192.12,193.31,199.25,187.62,186.44,186.44,209.69,210.5,228.12,173.19,189.19,190.06,178.56,186.31,195.75,214.19,227.81,182.88,188.75,232.31,212.5,208.75,182.69,203.69,202,193.19,200.5,185.5,203.5,201.75,209.75,230,277.44,187.25,192.12,185.88,214.31,182.12,176.25,197.38,189.06,204.06,190.5,197.25,218.31,193.69,184.56,195.81,198.19,191.25,212.06,151.06,191.44,190.38,191.88,206.38,202.5,163.81,167.19,202.31,184.19,167.75,339.56,10,311.62,178,182.88,187.06,227.62,203.81,188.62,191.75,207.25,297.56,345.81,337.19,294.44,198.12,273.38,230.81,295.62,207.06,190.31,176.25,194,179.94,129.5
36,74,228.62,191.75,182.12,233.12,268.12,213.25,196.69,188.5,186.06,203.75,176.19,209.25,170.06,169.25,190.81,205.69,236.06,212.56,191.69,172.5,181.19,189.62,156.56,180.06,189.88,183.5,189.94,209.31,186.75,216.69,206.5,173.38,181.56,201.88,188.31,158.44,142.56,175.75,199.06,190.5,209.44,204.94,193.06,177.44,192.06,178.81,181.56,178.88,13.56,186.69,184.88,183.25,200.94,215.5,180.44,190.06,184.88,208.31,176.44,355.06,209.12,236.25,193.38,209.38,235.25,204.25,187.56,166.31,178.19,193.69,179.69,349.94,348.06,196.5,172.25,246.5,191.38,218.25,189.12,181.56,179.19,194.25,183.06,184.44,181.31,276.88,209.44,196.38,257.56,204.31,181.88,171.56,188.56,202.25,132.69,11.19,359.31,242.44,218.19,187.62,236.31,198.88,209.56,220.75,200.62,181.5,181,309.94,246.38,186.56,233.62,195.44,216.94,203.12,195.31,186.5,176.94,265.69,161.62,331.94,162.75,184.94,218.5,192.94,236.38,271.81,187.56,177.12,186.56,190.75,196.56,185.12,178.38,193.12,188.69,181.38,187.19,214.75,221.31,205.62,190,208,193.62,228.06,347.31,212.38,179.25,192.44,225.94,250.94,219.06,189.62,192.94,191.25,185,176.38,158.94,188.69,182.69,195,191.06,256.5,213.94,197.12,226.75,192.12,193.31,199.25,187.62,186.44,186.44,209.69,210.5,228.12,173.19,189.19,190.06,178.56,186.31,195.75,214.19,227.81,182.88,188.75,232.31,212.5,208.75,182.69,203.69,202,193.19,200.5,185.5,203.5,201.75,209.75,230,277.44,187.25,192.12,185.88,214.31,182.12,176.25,197.38,189.06,204.06,190.5,197.25,218.31,193.69,184.56,195.81,198.19,191.25,212.06,151.06,191.44,190.38,191.88,206.38,202.5,163.81,167.19,202.31,184.19,167.75,339.56,10,311.62,178,182.88,187.06,227.62,203.81,188.62,191.75,207.25,297.56,345.81,337.19,294.44,198.12,273.38,230.81,295.62,207.06,190.31,176.25,194,179.94,129.5
36,74.25,102.56,157.44,161,208.06,216.75,202.38,206.75,201.06,190,179.06,111.88,113.75,84,144.56,159.69,194.31,214.38,204.12,211,201.69,180.38,129.38,120.38,155,113,161.94,114.56,187.62,175.19,197,196.5,192.06,187.56,171.19,162.38,114.56,98.38,120.75,180,179.44,187.06,194.62,205.62,187.25,186.81,150.06,125.12,133.12,97.38,152.94,144.44,176.31,197.5,196.94,197.25,203.31,197.75,182.12,158.25,56.31,102.94,93.94,132.94,182.12,211.94,193.56,202.94,193.31,189.69,149.31,141,50.69,41.38,115.75,134.12,174.12,182.88,214.06,192.62,193.69,190.06,183.19,128.62,159.5,134.31,85,139.75,180.75,224.44,197.5,193.44,190,185.69,162.44,77.19,61.88,51.06,117.81,121.19,177.44,192.94,209.12,199.38,201.69,195.56,187.31,141.94,87.62,111.38,149.19,162.69,177.69,199.69,189.62,191.44,198.12,189.19,105.62,88,53.69,101.06,138.88,153.38,152.62,198.88,244.88,192.12,177.69,198.12,170.81,165.06,144.88,110.12,165.88,167.88,178.44,180,206.5,214.44,223.5,199.31,195.25,176.62,105.88,59.88,107.25,131.44,187.5,212.56,216.94,203.5,206.75,171.38,160,144.75,148.62,113.75,166.62,172.31,184.25,195.88,238.56,215.25,203.62,197,183.12,169.5,112.31,158,164.44,154.25,186.44,195.5,209.94,173.5,199.19,190.31,146.94,142.06,113.5,96.81,106.12,169.25,178,213.12,202.81,210.44,208.12,197.5,199.56,183.69,168.38,121.25,95.38,174.44,186.81,213.69,254.06,204.69,206.81,195.56,200.69,147.19,126.88,151.81,166.56,175.12,175.56,190.19,206.81,194,196.44,209.12,190.69,132.06,86.62,90.38,103.69,112.62,181.38,190,193.38,122.81,167.19,194.31,163.25,110.88,68.06,68.38,65,139.25,153,161.38,199.44,200.81,188.56,193.19,203.81,86.88,51.06,27.88,67.62,148,188.56,208.44,275.12,197.5,197.5,167.81,179.44,133.81,74.62
36,74.5,102.56,157.44,161,208.06,216.75,202.38,206.75,201.06,190,179.06,111.88,113.75,84,144.56,159.69,194.31,214.38,204.12,211,201.69,180.38,129.38,120.38,155,113,161.94,114.56,187.62,175.19,197,196.5,192.06,187.56,171.19,162.38,114.56,98.38,120.75,180,179.44,187.06,194.62,205.62,187.25,186.81,150.06,125.12,133.12,97.38,152.94,144.44,176.31,197.5,196.94,197.25,203.31,197.75,182.12,158.25,56.31,102.94,93.94,132.94,182.12,211.94,193.56,202.94,193.31,189.69,149.31,141,50.69,41.38,115.75,134.12,174.12,182.88,214.06,192.62,193.69,190.06,183.19,128.62,159.5,134.31,85,139.75,180.75,224.44,197.5,193.44,190,185.69,162.44,77.19,61.88,51.06,117.81,121.19,177.44,192.94,209.12,199.38,201.69,195.56,187.31,141.94,87.62,111.38,149.19,162.69,177.69,199.69,189.62,191.44,198.12,189.19,105.62,88,53.69,101.06,138.88,153.38,152.62,198.88,244.88,192.12,177.69,198.12,170.81,165.06,144.88,110.12,165.88,167.88,178.44,180,206.5,214.44,223.5,199.31,195.25,176.62,105.88,59.88,107.25,131.44,187.5,212.56,216.94,203.5,206.75,171.38,160,144.75,148.62,113.75,166.62,172.31,184.25,195.88,238.56,215.25,203.62,197,183.12,169.5,112.31,158,164.44,154.25,186.44,195.5,209.94,173.5,199.19,190.31,146.94,142.06,113.5,96.81,106.12,169.25,178,213.12,202.81,210.44,208.12,197.5,199.56,183.69,168.38,121.25,95.38,174.44,186.81,213.69,254.06,204.69,206.81,195.56,200.69,147.19,126.88,151.81,166.56,175.12,175.56,190.19,206.81,194,196.44,209.12,190.69,132.06,86.62,90.38,103.69,112.62,181.38,190,193.38,122.81,167.19,194.31,163.25,110.88,68.06,68.38,65,139.25,153,161.38,199.44,200.81,188.56,193.19,203.81,86.88,51.06,27.88,67.62,148,188.56,208.44,275.12,197.5,197.5,167.81,179.44,133.81,74.62
36,74.75,132.69,163.81,156.25,215.81,252.88,303.44,234.31,230.88,202.38,194.56,135.31,160.75,129.75,155.69,167.38,201,217,219,239.31,238.31,191.44,75.19,148,174.5,145.5,181.5,159.69,191,197.62,226.19,238.06,227.44,203.5,174.5,176,149,127,132,191.25,191.5,207.31,258.19,230.12,228.06,190.88,159.38,147.25,163,138.06,174.12,147.5,181.81,207.31,225.56,243.75,229,224.62,194.75,171.81,105.75,158.56,143.75,136.94,182.81,232.62,235.06,245.81,284.81,200.56,183.69,154.19,110.25,97.94,147.81,153.75,147.31,190.94,233.12,242.94,232.62,212.88,198.31,152.44,173.38,166.38,146,141,194.94,355.81,274.06,239.56,27.25,206.5,184.12,121,103.44,114.31,164.62,154.25,176.31,198.62,209.69,225.81,246,211.94,185.56,158.56,127.75,139.94,171.69,169.94,191.81,215.75,208.06,208.69,253,200.44,120.31,105.56,100.19,124.88,162.56,166.56,122.25,219.31,258.94,243,333.25,221.5,183.25,180.5,162.88,150.88,178.94,175.25,189.75,196.94,229.5,246.81,267.19,222.19,217.38,187.06,153.88,114.88,153.38,129.44,194.69,219.81,237.88,240.75,243.06,359.5,174.38,166.81,173.06,136,178.19,175.25,200.62,214.75,265.5,259.81,235.94,228.62,201.19,180.75,151,174.44,174.25,161.06,195,211.31,264.62,37.62,242.19,216.69,147.69,159.19,142.25,114.12,116.62,169.5,188.69,224.12,228.06,249.31,232.75,282.25,217.44,195.75,181.5,157.62,154.88,181.31,190.88,232.88,295.75,275.12,232.75,213.38,212.06,163.31,157.25,169.5,173.69,173.5,181.81,202.25,232.94,249.31,246,219.12,200.44,145.06,106.38,127.19,153.56,145.38,186.31,208.31,213.56,33,159.38,218,184.69,135.06,87.62,119.31,102.19,137.81,139.19,172.44,224.19,219.5,211.69,203.94,198.5,149.75,114.44,80.44,131,173.56,157.06,222.56,285.69,242.31,222.69,169.88,185.94,146.5,109.25
36,75,132.69,163.81,156.25,215.81,252.88,303.44,234.31,230.88,202.38,194.56,135.31,160.75,129.75,155.69,167.38,201,217,219,239.31,238.31,191.44,75.19,148,174.5,145.5,181.5,159.69,191,197.62,226.19,238.06,227.44,203.5,174.5,176,149,127,132,191.25,191.5,207.31,258.19,230.12,228.06,190.88,159.38,147.25,163,138.06,174.12,147.5,181.81,207.31,225.56,243.75,229,224.62,194.75,171.81,105.75,158.56,143.75,136.94,182.81,232.62,235.06,245.81,284.81,200.56,183.69,154.19,110.25,97.94,147.81,153.75,147.31,190.94,233.12,242.94,232.62,212.88,198.31,152.44,173.38,166.38,146,141,194.94,355.81,274.06,239.56,27.25,206.5,184.12,121,103.44,114.31,164.62,154.25,176.31,198.62,209.69,225.81,246,211.94,185.56,158.56,127.75,139.94,171.69,169.94,191.81,215.75,208.06,208.69,253,200.44,120.31,105.56,100.19,124.88,162.56,166.56,122.25,219.31,258.94,243,333.25,221.5,183.25,180.5,162.88,150.88,178.94,175.25,189.75,196.94,229.5,246.81,267.19,222.19,217.38,187.06,153.88,114.88,153.38,129.44,194.69,219.81,237.88,240.75,243.06,359.5,174.38,166.81,173.06,136,178.19,175.25,200.62,214.75,265.5,259.81,235.94,228.62,201.19,180.75,151,174.44,174.25,161.06,195,211.31,264.62,37.62,242.19,216.69,147.69,159.19,142.25,114.12,116.62,169.5,188.69,224.12,228.06,249.31,232.75,282.25,217.44,195.75,181.5,157.62,154.88,181.31,190.88,232.88,295.75,275.12,232.75,213.38,212.06,163.31,157.25,169.5,173.69,173.5,181.81,202.25,232.94,249.31,246,219.12,200.44,145.06,106.38,127.19,153.56,145.38,186.31,208.31,213.56,33,159.38,218,184.69,135.06,87.62,119.31,102.19,137.81,139.19,172.44,224.19,219.5,211.69,203.94,198.5,149.75,114.44,80.44,131,173.56,157.06,222.56,285.69,242.31,222.69,169.88,185.94,146.5,109.25
36,75.25,132.69,163.81,156.25,215.81,252.88,303.44,234.31,230.88,202.38,194.56,135.31,160.75,129.75,155.69,167.38,201,217,219,239.31,238.31,191.44,75.19,148,174.5,145.5,181.5,159.69,191,197.62,226.19,238.06,227.44,203.5,174.5,176,149,127,132,191.25,191.5,207.31,258.19,230.12,228.06,190.88,159.38,147.25,163,138.06,174.12,147.5,181.81,207.31,225.56,243.75,229,224.62,194.75,171.81,105.75,158.56,143.75,136.94,182.81,232.62,235.06,245.81,284.81,200.56,183.69,154.19,110.25,97.94,147.81,153.75,147.31,190.94,233.12,242.94,232.62,212.88,198.31,152.44,173.38,166.38,146,141,194.94,355.81,274.06,239.56,27.25,206.5,184.12,121,103.44,114.31,164.62,154.25,176.31,198.62,209.69,225.81,246,211.94,185.56,158.56,127.75,139.94,171.69,169.94,191.81,215.75,208.06,208.69,253,200.44,120.31,105.56,100.19,124.88,162.56,166.56,122.25,219.31,258.94,243,333.25,221.5,183.25,180.5,162.88,150.88,178.94,175.25,189.75,196.94,229.5,246.81,267.19,222.19,217.38,187.06,153.88,114.88,153.38,129.44,194.69,219.81,237.88,240.75,243.06,359.5,174.38,166.81,173.06,136,178.19,175.25,200.62,214.75,265.5,259.81,235.94,228.62,201.19,180.75,151,174.44,174.25,161.06,195,211.31,264.62,37.62,242.19,216.69,147.69,159.19,142.25,114.12,116.62,169.5,188.69,224.12,228.06,249.31,232.75,282.25,217.44,195.75,181.5,157.62,154.88,181.31,190.88,232.88,295.75,275.12,232.75,213.38,212.06,163.31,157.25,169.5,173.69,173.5,181.81,202.25,232.94,249.31,246,219.12,200.44,145.06,106.38,127.19,153.56,145.38,186.31,208.31,213.56,33,159.38,218,184.69,135.06,87.62,119.31,102.19,137.81,139.19,172.44,224.19,219.5,211.69,203.94,198.5,149.75,114.44,80.44,131,173.56,157.06,222.56,285.69,242.31,222.69,169.88,185.94,146.5,109.25
36,75.5,176.94,190.06,180.56,222.94,300.06,358.06,235,239.75,207.38,205.81,166.69,191.12,165.06,182.06,190.81,207.88,220.12,229.12,242.19,9.81,213.38,33.62,169.25,192.44,177.69,198.12,194.12,203.31,208.06,244.06,268.06,232,208.19,193.75,193.88,184.25,174.88,180.44,203.69,203.19,217.56,352.88,256.44,292.5,208.75,179.56,169.31,189.06,181.25,197.25,178.44,194.31,208.5,298.56,281.25,232.38,233.75,205.75,188.81,144.38,190.69,188.12,172.81,199.38,246.62,272.44,320.62,353.31,205.62,207.12,185,166.38,143,182.19,186.75,173.81,220.31,247.44,306.81,246.56,245.06,209.56,181.12,193.81,193.56,189.5,174.38,204.62,11.69,341.5,333.44,22.06,220.81,203.75,170.25,162.19,166.69,193.44,188.56,193.38,215.62,212,248.38,306.31,213.94,192.88,184.81,171.38,179.38,194.69,197.5,202.88,218.69,210.88,215.56,353.06,205.88,207.12,117.56,131.19,175.81,189.81,196.75,123.75,237.81,297.31,284.19,357.25,224.69,196.94,195.25,189.12,188.06,199.75,195.88,195.44,206.31,234.75,282.81,329.25,227.75,239.31,202.5,192.12,173.19,192.62,168.44,202.38,224.06,251,277.69,286.69,1.44,202.88,192,193.94,177.31,199.38,191.25,206.81,218.44,285.25,301.06,299.12,241.06,209.88,197.94,188.31,194.88,194.94,191.06,212.69,218.44,310.56,28.19,282.31,228.38,187.75,188.62,186.56,173.81,186,190.69,201,233.12,247.19,289.94,231.94,353.69,221.75,203.5,198.5,190.19,190.88,200.56,209,277.75,326.06,353.31,247.94,221.75,221.25,189.56,189.38,196.88,194.62,191.94,199.06,209.44,241.19,344.38,326.75,223.94,209.31,191,141.06,172.56,190.38,184.38,198.44,218.94,219.62,22.94,16,228.75,202.25,180.44,137.38,173.81,147.12,172.75,163.69,186.12,238.56,227.25,222.56,210.69,206.5,187.38,174.12,125.56,183.25,196,193.06,237.12,301.38,320.94,241.38,297.56,204,172.5,138
